"id","name","artists","artist_ids","energy","loudness","speechiness","valence","tempo","duration_ms"
"5mVczYvVe4GYFy8ux0aCoD","Like Your Style","['Pepper']","['1YK8JdPbiaMSnf4hrlBkGT']",0.56,-6.27,0.11,0.92,157.98,223053
"3mX7lCO2n7zDXBkatqfJst","Lucky Luke","['Philippe Saisse Trio', 'Tim Akers & the Smoking Section']","['6pIyjqrgEe324bOMYEtRKV', '7Dlc9KeuO0LY8f5bjtXGjt']",0.93,-5.32,0.05,0.96,157.99,227886
"0AP1kXaT7PHjGsPIDIchQh","Aint My Boys (feat. Klondike Kat)","['Real']","['0v4T05ZDAXdxoeuAxYgcwM']",0.83,-7.88,0.19,0.9,158,303787
"6ZRBnzxsgqpbbXg2TnbSDz","Shake Your Gumbo (feat. Tabe Benoit)","['Cyril Neville']","['7gZpdFerSL21Z6544jJIzI']",0.88,-5.62,0.07,0.97,158,252467
"0st5Uv6ODg49XH3PWwUojs","Smokin Dub","['Gaudi', 'Scientist']","['4VPauFDuyMnoakRnCPmcgP', '1edl5fzpdS471TaQ8Bgs3w']",0.6,-9.96,0.07,0.96,158,243524
"61WtOkZLmr1NlOnWPxGdj4","Misfortunes are Cruel","['Sweet Trip']","['5NtMqQLCzdVvL7F8vFp3zM']",0.53,-8.53,0.06,0.96,158.01,258173
"4mmbD63OoUrlg117ld8Jo4","Let the Night Hear Us","['Tanya Fermin']","['0Sot3hTetcVkT9lu06Dbcy']",0.89,-2.33,0.07,0.9,158.01,234920
"7kMm1ZPbg4lt8mqMRYGNPT","I Ain't No Klan","['The Kaze']","['6BZKoQgz05bV5Lh6Oo5BOi']",0.91,-4.3,0.21,0.93,158.02,249400
"2lPnzNcjbtHOuC4fuRWmGb","I Don't Matter","['Worm Quartet']","['60ly8impdvkcEDYr5rueHF']",0.68,-4.18,0.05,0.95,158.02,328413
"5fSS4Ohnt5GHIVY6Ypi3rH","ETTs","['Ska-P']","['2fiiGUBgPsIKDCE0bTthnl']",0.87,-5.28,0.06,0.92,158.04,247613
"5DJZYRVM0rb1kLcKU5D9cq","Samaritana","['Jose ""El Calvo""', 'Alex Bueno']","['3cjMcaLwLYmeXjQ3nWqYr6', '7esCoLcCoCK7FPa9casAH4']",0.81,-5.13,0.17,0.96,158.05,228587
"4lbuZnzZJ71GZOUHOapYWu","Long Way Down","['Cause & Effect']","['6yVCJmap0wrEq1d7TNAGJc']",0.53,-9.11,0.07,0.96,158.05,211307
"2TNyZOD2IBmriOMKUH9TNg","Ya Kreevoi","['Flying Balalaika Brothers']","['43Su3ROF5BzVrgZ1sKN1ox']",0.63,-6.59,0.07,0.94,158.06,260307
"02OariwXxoLjd1ZybC4pw8","Sons Of Assasins","['Bone Enterprise']","['59nWaz58f7uJGZXtVEa6hA']",0.56,-15.23,0.23,0.93,158.06,247360
"5ebCNe8E7eJ0JCadUJkiy1","Obonu drums Of Thunder","['Obo Okrapong/Addy']","['4QojYl02Pnb86OpsCBp4pf']",0.76,-12.54,0.07,0.92,158.07,430427
"2XbNnAeWw9JUmvjY15kUz7","You Said","['R.O']","['7HjjdBLZHCZEIjlLbGVLi0']",0.56,-7.18,0.09,0.96,158.08,209620
"1JUuQXl3g7j0LxBtXGylOm","Power Of Soul","['Marcus Miller']","['6fmq5mv6HnduZdlTOEYBC9']",0.83,-5.83,0.06,0.93,158.1,413373
"02TgqmNE8OrqOV2EVrUE8o","Afurugbin","['Beautiful Nubia and the Roots Renaissance Band']","['7iRnIcqTMBsy3Z733tzq73']",0.43,-6.94,0.09,0.91,158.1,206968
"4RhQGWeyx74EuT1j5qKKll","One More Time","['Jazzhole']","['1JhpUCDtCyjp8ZBaG4PF2v']",0.56,-9.44,0.16,0.91,158.12,290787
"3AFuPJZDTx8M0v5FngTaKh","Y Ahora Es Que Falta Mambo","['La Banda Gorda']","['6biY6yyLVZzisjmFLx0AP1']",0.96,-5.55,0.11,0.91,158.13,269867
"20ITxdJZk7A72NaKvw1PAF","Kantori Ongaku","['Devendra Banhart']","['1YZEoYFXx4AxVv13OiOPvZ']",0.54,-10.75,0.06,0.93,158.15,221731
"5qOzihbsCtYaF7kx2ag21p","Pa Bajo Y Pal Frente","['Merengue Latin Band']","['6CfAyHRZimRXEFeC7Tcseo']",0.77,-8.13,0.09,0.96,158.17,220107
"2GiFRCuLRCDGBWG8T2q4Yf","Intro","['Shai Linne']","['5IOZCSuYRrid1baINgoKIQ']",0.8,-6.66,0.46,0.94,158.18,232091
"12hK5Av2lwKp1qI36FHCXR","Pa Bajo Y Pal Frente","['Merengue Latin Band']","['6CfAyHRZimRXEFeC7Tcseo']",0.78,-8.13,0.09,0.96,158.18,220107
"3Ux2UsWoTbhlKOTQLIUvgu","Use Me","['Al Jarreau']","['3YR92OLKlvkK5oKNekSqXe']",0.79,-14.88,0.05,0.92,158.22,209602
"4uyCfsahR3nIXQDlJ0WYLR","The Get Go","['Monkey']","['7tSVjY1cPDEGNfu1pwSsFK']",0.91,-6.17,0.1,0.92,158.24,211560
"2XXc4HxkLEvqsIrBwRtuQ3","Must Catch A Train","['Symarip']","['62WqEN59Hl7Q1K8Vlt33Mo']",0.51,-10.2,0.13,0.92,158.28,205333
"6H7nRYHRKjEmlS3Js761vE","Hand of Fate","['Bombskare']","['4UxXK4oF3ph8Q43dEWPU5U']",0.9,-5.31,0.05,0.93,158.32,268653
"2GfS6y31pd7huBQdFf5983","Right Night for Love","['Fox in the Dark']","['2lk3ZFM1gDya27CnRlK95z']",0.66,-7.44,0.06,0.91,158.38,244493
"5h5ZUQjZt4EF0QSotx43ny","C'est pa la peine brailler","['Bonne Musique Zydeco']","['35zKuL62y7nfAIbIwwKu6o']",0.91,-3.65,0.06,0.92,158.39,227560
"6QGRVGiXgvdh50Yzdw80B5","The Sportman's Haunt / Mrs Bailey Of Redcastle / Sherlock's Fancy","['Old Blind Dogs']","['4gdCpcvb8NWSVroQCvvYa1']",0.37,-16.09,0.06,0.96,158.43,201467
"4RPNjqhekX2o2eneXbSXYZ","El Columpio","['La Victoria De Mexico']","['5H3OgLU1hxDDEqfmr4z5l0']",0.67,-5.03,0.19,0.91,158.52,242415
"1jXh5ENWF15dNWaLH8Rgrr","Tune In","['KIDDUS I']","['0AGCyTR1OlPi02FXIUhazq']",0.86,-7.32,0.15,0.92,158.63,234627
"57cjvYEJjdaz7NpXQ6kCRm","Kusuva Musha","['Sadza']","['4GZFCRLJibR0JGmQyemoss']",0.54,-10.72,0.1,0.96,158.67,416507
"5e62qK8g3BSC6cWZlM6BmQ","La Envidia No Mata","['Daniel Moncion']","['28UqZQBivOeUSS4k7Nclv5']",0.5,-8.84,0.06,0.98,158.69,334973
"0bsMsYGkKdTdXtlh0eF7i3","El Toro Huasteco","['Óscar Chávez', 'Trio Xoxocapa']","['4QHjJWgPhculd31AHEsjOb', '18qUYsUhDLkuVoBBu4I2FM']",0.54,-10.68,0.1,0.96,158.7,247107
"7opSUTPNg6sZ2ETVXM8wdB","Noche sin Luceros","['Jorge Oñate', 'Mendoza Colacho']","['36nvA2snEFUkDbg5qI0ZiG', '0FUOJSZbAgOcSbBFDnOUSb']",0.35,-16.37,0.42,0.98,158.71,204427
"5nYq8vLWrluRHbCSw0Hkeu","Fandango: Prueba de Fuego","['Cristina Pato']","['77BeMktShzkB46MzJChNtK']",0.91,-4.65,0.08,0.94,158.72,266867
"2TyuB6lAcun4lyHM5wHcOQ","Hell Yeah","['J-Pimp']","['5OnRNzHPa1N6kxAdBMgap2']",0.41,-8.77,0.33,0.95,158.75,244720
"0xvii3sKVJFMxjpyS6ezkj","What Friends Are For","['Turbulence']","['071vBgcrWSy5w3RmhMZpOb']",0.73,-7.71,0.14,0.95,158.81,219147
"414A0muqdKCJnvnFSc9c4R","Intravino","['Daryl Hall & John Oates']","['77tT1kLj6mCWtFNqiOmP9H']",0.96,-6.38,0.06,0.9,158.85,217600
"3ZlgRsFtQzTCGRS1n4F8l9","Ain't Got Time","['Dave Sadler']","['3ICahnxrrkub7R3tMY1duD']",0.78,-5.33,0.09,0.93,158.88,312000
"5JEcnw9SpRvdYrXZ553e9E","Makin' My Way (feat. Hank 3, Michael Madsen, Little Joe)","['Rudy Parris', 'Hank Williams III', 'Little Joe', 'Michael Madsen']","['4ubQ1HmNeC7Sx1b0FpOcSX', '3qf2YoifC68WTsMv1YIGmh', '3uA4pgIfWvRN5Ika88wgby', '3rXfFquaCGyRrftok8xICW']",0.95,-4.41,0.05,0.94,158.89,259801
"4Ske7Sp8khm6qI8KRw3E8p","Think It Over - 2016 Remaster","['The Cars']","['6DCIj8jNaNpBz8e5oKFPtp']",0.8,-6.4,0.06,0.96,158.9,296053
"4OIPzHCWZim9XQms6hhICm","Too Loud / Too Cold","['Kurt Travis']","['5vSV3fKlUjklNyydqxyN0s']",0.89,-3.34,0.05,0.94,158.98,271750
"6RHt5BioHhrIdu1Zgw8spp","Gas (feat. Knycky Cordner)","['Island Vybe', 'Knycky Cordner']","['5w4OYVYldOac2YvYRt3NSA', '31rDRitlJHjFLB1cdiPG3M']",0.94,-4.73,0.26,0.96,158.98,221827
"44i49lLYQAuSH9uwr9mxs5","Destruction (ft Motherrockers)","['Klutae']","['15ldt5d2AcWBsXvZFZm7lB']",0.77,-9.83,0.05,0.96,158.99,275720
"3kwgTDsnKrQxtJ1PT8p3u6","El tren (Mr. Cumbia Man)","['Celso Piña']","['6PmfbeAL7jAauFPNyQ5UPi']",0.74,-6.77,0.06,0.95,159,329520
"3UMZKdLuuEoGXbMDH1sj6V","El Muchacho","['Trio Xoxocapa']","['18qUYsUhDLkuVoBBu4I2FM']",0.75,-7.56,0.07,0.96,159,215880
"1dTFF8tmg6idLXY2KQHmcL","Winning Team","['Peter Himmelman']","['3oTe4zcu5jeIY2nM8gOSSi']",0.9,-4.4,0.05,0.97,159.01,242400
"7ar3qu12fCbTCD2j4cdlDR","Life Of The Party","['Marcia Ball']","['0kK3ZgTw6mvlYgekz4xf18']",0.64,-7.85,0.09,0.94,159.02,216320
"5GsFBBAXrZ1PsoEUifRkBH","Mira","['Fulanito', 'Truko courtesy of Top Dollar Ent.', 'Lionny Parra']","['0hD97064k3LBUrRvfT42SE', '1nbrHt3m85NNEWDcsgYCA3', '2lav9kBY75dpqLlv6ueGqW']",0.88,-4.23,0.26,0.9,159.03,214907
"1ixGmocvlLLBVkUH1HZZJz","Me Dices Que No Me Quieres","['Grupo Fiesta']","['7F3YKw7fshJLSTJt7BxIlj']",0.96,-6.16,0.06,0.97,159.03,252000
"1NZEPrT0jEi21St4lB01i2","Curiously","['Stano']","['0UQd5k2juvaqTgn03WHoyN']",0.97,-5.79,0.06,0.96,159.04,240360
"5YizW243gThmie7RaxwL7N","The Second Line","['Stop, Inc']","['6VbKF9IP9jW2LprZSYHORj']",0.37,-12.03,0.15,0.93,159.09,208187
"6ePH6YoDB4m9sOm5sVyKB1","Polkas On 45","['""Weird Al"" Yankovic']","['1bDWGdIC2hardyt55nlQgG']",0.82,-8.18,0.08,0.95,159.16,263547
"6uQeRrBxhYGd3F0eWzpnyb","Cherry Red","['Shame Club']","['6umIL0cDddPbqeeylrIwHL']",0.92,-5.28,0.06,0.9,159.17,214040
"57OqCwzNsCVYwSbfKbDzyY","Polkas On 45","['""Weird Al"" Yankovic']","['1bDWGdIC2hardyt55nlQgG']",0.81,-8.84,0.07,0.96,159.22,259600
"4slFQEBuAr5cg5m8NO5vub","Son de la calle - Totonaca, voladores de Papantla, Veracruz","['Voladores de Papántla']","['14p8L00h028ml790gRcsNX']",0.64,-8.38,0.45,0.97,159.24,213387
"17tydiLkDDEl3X6ZxKr3xh","Summer In Da Jects","['Wise Intelligent']","['5ZY4uO5GOJsBcwkMxuTcwZ']",0.94,-4.03,0.12,0.9,159.34,233467
"4MdlxZHzUi8fGvuXOtNVhb","Johnny B. Goode - Live","['Johnny Winter']","['2ODUxmFxJSyvGiimNhMHbO']",0.78,-10.63,0.08,0.92,159.37,203407
"11RJswXS6pu0fMsdnjKIA8","Polkas On 45","['""Weird Al"" Yankovic']","['1bDWGdIC2hardyt55nlQgG']",0.77,-9.74,0.08,0.96,159.4,260213
"2BHdKsA6ogaCGsU28Dr7QA","Oleo - Live at the Black Hawk, San Francisco, CA - April 21, 1961","['Miles Davis']","['0kbYTNQb4Pb1rPbbaF0pT4']",0.44,-14.43,0.07,0.93,159.46,416267
"2VBwZdv9oBCNbVtnPVP1d4","In Chicago","['Amy Speace']","['0DTOO5tJ30QEMnbKp6W9s4']",0.56,-10.76,0.05,0.92,159.5,222747
"5xf6PS2KnrxQ78boYEi3Fa","Lookin' For Trouble","['Toronto']","['2HGQd1vKFmNzTZ8CZ8tU83']",0.55,-6.82,0.06,0.91,159.5,225760
"3Ae2An7ML20KLtuyYzEe3O","Lookin' For Trouble","['Toronto']","['2HGQd1vKFmNzTZ8CZ8tU83']",0.59,-6.08,0.06,0.93,159.52,225000
"6b3uynjhGQBqDjh23X7TJJ","High Steppin' Mama","['Artie ""Blues Boy"" White']","['1lHDwA5E2dpRxrwXGyE2VD']",0.79,-5.27,0.08,0.93,159.53,239867
"3pMKHuks2P0KxpepNSkokg","Amnesia","['The Fabulous Thunderbirds']","['6zmLTiN3NBNCDECRbbJKkT']",0.77,-13.21,0.05,0.96,159.54,225027
"1kZyb0dfS9G00JmHPcNwAe","Buscapies","['Son Monarcas']","['2sLOSBzCqwGXeulm6zL8Wn']",0.58,-10.78,0.13,0.96,159.56,325000
"0inQjVbkOngY0lkJ0kPrfg","La Máquina de Vapor","['Mecano']","['5BMgsAFg8rZQc3tqs5BB8G']",0.85,-5.12,0.06,0.93,159.6,202760
"03Dz5EuCWUOHaQT4Rrb3yT","La 2402 (El Cabezón)","['Rokabanda']","['7lg1pKSnzEYsVk5YVB3yzu']",0.84,-8.66,0.08,0.93,159.7,265840
"3fejprNfExoPG2Z29G19pV","El Tamarindo","['Kinito Mendez']","['1dlQ9EIUyQvXZ3l05YMQdT']",0.86,-6.43,0.16,0.91,159.71,302045
"1gghTRLpfVH3xjBDN8HQKl","The Triangle Key","['Solana']","['64L08v9trtxXNw1GwkJe9a']",0.7,-7.65,0.09,0.91,159.72,302000
"0mJukLIAGvW8OtQwQfebIZ","Feeling of Love","['Charles Thomas']","['3Szlq2d1f50XjfYVU2ytty']",0.78,-5.86,0.08,0.96,159.75,277307
"2HT98cFFil70ypMqNsM548","Rachenica","['Ivan Milev Band']","['1IwOuO5ajqqzJfcq6bum8c']",0.96,-7,0.05,0.98,159.75,433573
"4q1u7cOmhschedGsTmxApX","Se Lo Doy","['Henry Jiménez', 'Homeboys']","['57ub0aCFIcOBJ4I9ym0Sy3', '51DjxNOZn9blyg9q0lNX3m']",0.87,-8.61,0.13,0.92,159.76,257840
"0ZD7Fz8pyUvR6UJn96upNp","Find a New Love","['Black Diet']","['6BJW8UMwPCNbyafnke2F3x']",0.8,-6.75,0.08,0.94,159.76,227786
"7JQUw11uxVpyQPzdz5RlMv","B.P.P. In Yo Trunk","['SMK']","['1ovGZFC0XRQxMz65yAKHvT']",0.68,-13.05,0.32,0.92,159.78,248640
"1yUS06okUhcvJ4VyEIp7uM","Johnny 94 - Origin Unknown Remix","['Johnny Jungle']","['4fYroVBAQIpEuFho2WtbYY']",0.98,-8.74,0.09,0.91,159.78,338564
"1thZntbWXzo5ABXdCflmN5","Perikinha","['Diplomaticos']","['68V4K8PJSeEFe2mhqpi9IL']",0.81,-8.69,0.11,0.92,159.79,250497
"1XqGdIER4Gsgl3wtSxvCE5","Wide Wide World","['Miss Amy']","['11495MVeGINubWTbeK0gBp']",0.6,-7.5,0.09,0.96,159.79,256480
"0kUmxdaEIj3lYxtPOJfO2Q","Diggin My Own Grave","['Tinplate Tiger']","['5fKK2jUIvipZswJ6GNqqO5']",0.94,-5.24,0.07,0.94,159.8,205500
"5gJhGDYEQZ9udWFyngPZFp","Ghetto Memories","['Afroman']","['4Icvbp9RDt5aY2TWDOVDsr']",0.67,-9.86,0.17,0.93,159.82,279480
"6iu4dryaPZhx4amOk8WSBA","Gotta Make That Money (feat. E-40)","['TQ', 'E-40']","['5a6nqHiBS9v3CxYOs7ttET', '3crnzLy8R4lVwaigKEOz7V']",0.65,-6.01,0.21,0.96,159.84,275600
"1ipY6C220hVf396xw5jsn3","Cooling Board","['Comanchero']","['4YqX1vRxl3X5gWK7Ajxo5Q']",0.82,-7.87,0.05,0.96,159.85,293800
"10LtbS58N1NfgrbwWTVcDG","Mystic","['Jah Levi & The Higher Reasoning']","['3nPr0tMBSnhl3AEDASe9CH']",0.21,-16.82,0.35,0.92,159.88,330707
"5CYTl5fqbT4S1VmrgdG7P1","Palms Up","['Ezra Feinberg']","['3TR2eEGzLPwTkCIcMXW01J']",0.54,-10.05,0.05,0.92,159.88,293229
"5iLu8Xp2GqfSIw4CGuxJQ6","The More I See You Less","['Many Moons']","['0w8LdXgB8KPwBJrUYRuFrF']",0.58,-7.37,0.05,0.9,159.89,220681
"2HxAkZs5aqeVA0yI5xJgzT","Four Seasons","['Thaddeus Carlton']","['4XGZj2G3Rwr8nero21TaV8']",0.39,-20.5,0.06,0.98,159.91,339907
"0Lc7ZKcHMjvwY8SQxV9Obk","Sameach","['Avraham Fried']","['5GCh3ZazIVWg8eKb5Akv0q']",0.89,-4.5,0.05,0.9,159.91,238283
"6oq8OnzZrLOHsv65VmOBE5","Chedda Brings (featuring Jose Cenquentez)","['Ginuwine']","['7r8RF1tN2A4CiGEplkp1oP']",0.72,-7.2,0.28,0.97,159.91,216227
"6m8LGau8ZJOEp7EL2ULj1L","I Am You","['Haywyre']","['7aUSp5cOZlwEtd5zPC795k']",0.72,-4.21,0.17,0.93,159.92,231000
"5r4M8tnr4Qk1ziI5iAWZe2","I Am You","['Haywyre']","['7aUSp5cOZlwEtd5zPC795k']",0.72,-4.21,0.17,0.93,159.92,231000
"3cLz9tJrCvJqsSDn8HsJdf","I Am You","['Haywyre']","['7aUSp5cOZlwEtd5zPC795k']",0.72,-4.21,0.17,0.93,159.92,231000
"1Z4BV6kjtAoOx6oXHu5pXw","Agua Salada","['Axel']","['32x1uogH2zajP85pzZAtuE']",0.98,-3.85,0.06,0.95,159.93,211133
"2ym1RfslQE75aKwSOyPItW","Hats (Make Me Wanna Holler)","['Incognito']","['5moJNCJeiNwuQAhDLJXULs']",0.9,-5.02,0.09,0.95,159.93,247160
"2P61EK6DMGyVyssLWS4fKy","Lane Boy","['Twenty One Pilots']","['3YQKmKGau1PzlVlkL1iodx']",0.81,-4.8,0.06,0.91,159.93,253093
"04uCinuFsxBA0wLyMNLIco","Así de Fácil","['Potato']","['4UNcAFamiarGEM43AZOqDf']",0.83,-4.94,0.05,0.96,159.93,222707
"6OKdLA7Y4L77R5HfLnRTiA","Can You Hear Me Now? (Radio Remix)","['Shanequa Goes to Mars', 'Yo U Wit da Grillz']","['6f3msIQf3H4qDf8ljdM3Tw', '2J3xvLDeCKKIAscQUUt7oV']",0.82,-8.13,0.18,0.94,159.93,225045
"7pwxZKA2hN8ycb4W5Si5se","Respect (feat. Vee Aye & J Hy)","['SniperShot', 'Vee Aye', 'J Hy']","['7IqweIj68EKHYwZnZJto2T', '4sucN947bH4pfuiKBGlAMA', '2HqJid7xf2KyLipuz8ysdj']",0.59,-7.13,0.13,0.93,159.94,240824
"4JPkBoPHXSY06StwZtYutw","Husky","['Skeewiff']","['3xL2Wrd5tv4QDsWCdl81au']",0.97,-5.61,0.05,0.91,159.95,295800
"1j8tiOfpmZgrIfAyzFjWhg","Happy","['Pharrell Williams']","['2RdwBSPQiwcmiDo9kixcl8']",0.76,-6.82,0.14,0.96,159.95,233305
"1saMqPcRmwtGrmaWlw9zNI","Mensaje Global","['Baby Jaon']","['4Z1ttdzFyH3GfA3hXdOD9K']",0.57,-9.54,0.06,0.96,159.96,225640
"7eli19L88MYPfp9ybPE3bg","Apple Tree Creek","['Bluesville Station']","['4I7EkKgBnB9Fz5UChX9Xum']",0.83,-8.98,0.05,0.96,159.96,357880
"72ptneKrvtsr4APa8r8N98","Do You Only Wanna Dance","['Mýa']","['6lHL3ubAMgSasKjNqKb8HF']",0.92,-5.9,0.12,0.91,159.96,230933
"5crXxJRVv95E55HqQtG1X7","Play the Game (feat. Gripplyaz & a. Leon Craft)","['Tom P', 'A. Leon Craft', 'Gripplyaz']","['3t4oSXch3tiNfhumEqsFeq', '5t11ZkHTa1DR8skbWjEdvZ', '7zv7pMzjAk6WBRhDGd1Cru']",0.63,-13.32,0.33,0.91,159.96,217933
"6ZHh3KhhhNyNJjwze1V2WE","Bikes","['Rubblebucket']","['6xriZDSK3wPXhOoZXr9fzF']",0.82,-6.57,0.1,0.91,159.97,277227
"6ISwsH1szuTiNyv0yWRh72","I Want You","['The Möles']","['5NMg3I88LiFtaJ3mwB64zQ']",0.9,-3.39,0.09,0.91,159.97,209037
"3sylrt5fWkaIyKPUtnmPd9","Poo Yourself Jason","['Venetian Snares']","['7eKIP3IoPoUAZgZuvMM6hf']",1,-0.52,0.1,0.91,159.97,275640
"5x9LlaU0d19sxFc2wLRLiP","All My Power","['FM Belfast']","['22V3XeUvqBmVzu82JdKFWi']",0.74,-7.3,0.08,0.92,159.97,229343
"3pujVStkGOkXKgdgXIwsOe","Rill pour rire","['Bon Débarras']","['1U0fRRuyOoLOSDJdmI9OQf']",0.46,-7,0.15,0.93,159.97,318614
"5C6G5UNmLNmn0NNqsoHver","Seriously (Original Demo)","['Cosmicity']","['5SHhwLU1p9w64fd1VAOWr4']",0.93,-7.78,0.12,0.93,159.97,216440
"0OD1CsZGM11mz9YEq1Pr5B","Попытка № 5","['VIA Gra']","['7n5zpKbOmeWWmXA1mqDc3q']",0.94,-4.56,0.06,0.94,159.97,203360
"2b2WD5jrV2lPJtIG3aRrwb","Cumbias Auténticas: Un Sueño / Que Levante la Mano / Amor Secreto","['Banda La Auténtica del Compa Jacinto']","['7JtoQ8MH4xD5SCwAbhSs44']",0.72,-5.58,0.06,0.96,159.98,310475
"6NKNug6t3MjCsXNFFAeYER","Greenwich Village","['Curtis Macdonald']","['6l2EKhV11nS0Uh8sYYT1pN']",0.23,-26.92,0.05,0.92,159.98,303653
"7McRzSvWcs5n7F1eiEccoG","Thunder Alley","['Edgar Cruz']","['0p6oMnLOVUgiFdFTNF6tQb']",0.3,-15.46,0.05,0.92,159.98,259133
"2YZuJTO1f235mdHHcN07M5","Stop deshaucio","['A Palo Seko']","['6YkQm6IPzRBNSimTxeVm5Y']",0.92,-3.79,0.07,0.9,159.98,227053
"7Ea2n4NN22spw0AQURaITk","See You Later Alligator","['Scooter Lee']","['0F4Nv2n9ATlNNH2eUWpkUI']",0.9,-2.8,0.11,0.9,159.98,201507
"1ssGbQ701iCAkBbpd0BtoB","Graveyard (Matt Pop Mix)","['Candy Apple Blue']","['7kMDiq0QcRlf24XCg3lnbP']",0.94,-2.54,0.07,0.97,159.98,253500
"21o3p6pes2O2I9n9gEorpM","Battle 1 (Fanfare) [From ""Final Fantasy III""]","['A.J. Klaproth', 'GameLark']","['5QbV8NUCEmLfkWwpPYTHWE', '6urWuo3uzmFAfkywqEJuoq']",0.82,-8.74,0.06,0.92,159.98,225914
"7bEu3j3RvbhhD6r5AhBl1E","Play the Time Away","['Ernest Ranglin']","['6RTCb5pWKinqlUyG2qacit']",0.44,-18.52,0.08,0.91,159.99,229440
"1uzTmTSK4ui6Rb65IMGxcc","CATRINA","['-MASA Works DESIGN-']","['4KCNieFVZXwH2iZLX2D0cF']",0.96,-3.93,0.08,0.96,159.99,246000
"6aSA4pcVX2Nc5rwjRCawvi","Hardcore Forever","['Scott Victor Gutierrez']","['21ksIfBzrDwBsqqBK2DUEy']",0.84,-10.2,0.05,0.98,159.99,301088
"4bvnJRULmq0ByQmKlbWuX0","A Sunrise (And They Turned into Stones)","['Ruxpin']","['0gsu0Kbfq0yG5uIdJ4KNyH']",0.94,-7.81,0.06,0.94,159.99,303133
"1R6rrM0hXdZxq8bw3J3q34","Theme for a Portrait of Hell - Unreleased","['Halo in Reverse']","['0XbgMU3RijnE0uyxrP7PW6']",0.9,-8.42,0.06,0.93,159.99,325280
"6i77lzmIPt9H7dbSvxnwHl","Новый шериф","['Заточка']","['1zveeHI6pPI3TQz1XSloF5']",0.91,-4.38,0.08,0.97,159.99,229375
"0ZPxJxVs514ON4zcuODJCk","Hip Hop Needs A Hug","['Living Stereo']","['1nRW0vANxLq3zHrjmv929h']",0.73,-5.75,0.27,0.96,159.99,201640
"2U1sCHqPDW6wKHWPhthA2U","He's Never Failed Me","['Judah Band']","['03gMZAPd2rlsXGVZDusedV']",0.83,-4.16,0.05,0.93,160,318181
"6fj7Vx8yLni1myVDTnQeVq","Tough Guys","['Thaddeus Carlton']","['4XGZj2G3Rwr8nero21TaV8']",0.37,-16.02,0.07,0.92,160,351853
"5LKxj8KkCHSWT5osgXPeIq","Memories (Original)","['Soma Sonic']","['5oKx85i6ItZFe4ppoYpTM0']",0.9,-9.19,0.05,0.92,160,347480
"3GLvymQyFUGHv7xY6HVh18","Albedo","['Nina Richards']","['3NngVWg2Gz5n8mt4RARcUh']",0.42,-13.99,0.07,0.92,160,342750
"4NJnSRGDIHiyyQiMjppNPW","Slipping Away","['Acid Test']","['2kCylmAgqVaoFePFNGkMLP']",0.72,-5.14,0.13,0.91,160,222364
"7DdYCVBVUcdXXxlTiwKKbz","Elephant","['See Colin Slash']","['3iEXAImWJbIFZHf3zfFoBE']",0.92,-8.88,0.06,0.94,160,224773
"5hQMJeQzLpq5ppLCKNjrhC","Piano Days","['Scott Victor Gutierrez']","['21ksIfBzrDwBsqqBK2DUEy']",0.84,-10.2,0.05,0.98,160,301073
"2RStFBnpycPlvBZtJtFNix","Pebble In My Shoe","['Darshan Ambient']","['711EaFigHKV5CTbjIYWswu']",0.56,-18.07,0.11,0.96,160,386120
"12UbtsZT7LT3jotXPlIctP","De La Caransebes","['Gheorghe Trambitas']","['4Iqu19IUmWQfawfCgGMs4r']",0.66,-4.31,0.1,0.93,160.01,257333
"6N5iXQb4UgKkwhMeJqvDGh","Another Way","['Incognito']","['5moJNCJeiNwuQAhDLJXULs']",0.84,-5.82,0.08,0.91,160.01,277253
"2IPwr50ilaXVjktf32t3bx","Secrets From The Future","['MC Frontalot']","['0tRxVqFSJrai3XTMOiEHVn']",0.94,-3.79,0.27,0.96,160.01,290093
"15QbXv99ympBOTKwovPEC8","Con Jabon De Cuaba","['Jose ""El Calvo""']","['3cjMcaLwLYmeXjQ3nWqYr6']",0.8,-6.18,0.11,0.94,160.01,222840
"1Zj2fafWVKJ3D8HuFkSV8n","Massive Flow","['Voide']","['14kwsbxkRARiBsjw0pRZzA']",0.74,-5.87,0.08,0.94,160.01,313107
"5i3hzr4XBk0OKBXoV9UTG6","Realize","['Keoki']","['3Vw7srvMSWx7KKZKwFDUp2']",0.91,-6.33,0.11,0.92,160.01,247013
"2eFXv5MlaHrbKpjArUZRnt","Pure Unadulterated Anger (Inertia Remix)","['Rein[Forced]']","['4YhHbmza4Ar9I7h3B0af7g']",0.93,-9.17,0.05,0.96,160.01,293120
"0d7T6TbVOWZ9AwRsqZpcrF","Rocket Man","['Aethernaut']","['2epTUOeRoWLExhSeqJSU1F']",0.88,-8.42,0.07,0.96,160.01,207000
"2BoiNjgAdR2ZsJ60YVd96p","Take It Back","['Anavan']","['4FKVKwQnxAbIvqAIu4mIQE']",0.71,-5.97,0.05,0.96,160.01,229667
"3CLTq9ZqSJJuwcTjhlKSzA","Creep with Me","['South Park Mexican']","['4kKaAWGdu6WW0W415RWaQA']",0.52,-7.45,0.27,0.95,160.01,253467
